leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_37_529.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_37_529.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_37_529.jpg,-0.16913245,0.946606017,0,47.32103667,32.27,84.38
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_38_033.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_38_033.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_38_033.jpg,0.124146583,0.479321833,0,48.480715,32.27,84.37
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_38_492.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_38_492.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_38_492.jpg,0.259012183,0.94408165,0,53.21352667,32.28,84.33
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_38_936.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_38_936.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_38_936.jpg,-0.040462788,1,0,60.12490833,32.31,84.27
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_39_421.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_39_421.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_39_421.jpg,-0.485400467,0.86229205,0,66.81403,32.34,84.21
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_39_940.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_39_940.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_39_940.jpg,-0.07925508,1,0,74.23713167,32.38,84.12
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_40_467.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_40_467.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_40_467.jpg,-0.160850028,1,0,80.113195,32.42,84.04
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_40_900.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_40_900.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_40_900.jpg,0,1,0,80.33400333,32.42,84.04
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_41_405.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_41_405.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_41_405.jpg,-0.071303109,1,0,80.32663667,32.41,84.04
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_42_001.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_42_001.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_42_001.jpg,-0.057452887,1,0,80.33239667,32.41,84.03
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_42_667.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_42_667.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_42_667.jpg,-0.077938433,1,0,80.33065833,32.41,84.03
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_43_307.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_43_307.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_43_307.jpg,-0.014296228,1,0,80.33400333,32.41,84.03
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_43_956.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_43_956.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_43_956.jpg,0,1,0,80.335865,32.41,84.03
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_44_584.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_44_584.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_44_584.jpg,-0.029105332,1,0,80.33537833,32.41,84.03
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_45_170.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_45_170.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_45_170.jpg,-0.115426667,1,0,80.32770333,32.41,84.03
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_45_734.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_45_734.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_45_734.jpg,0.065350069,0.998649917,0,80.331455,32.41,84.02
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_46_340.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_46_340.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_46_340.jpg,0.012445833,0.997871267,0,80.32602833,32.4,84.02
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_46_985.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_46_985.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_46_985.jpg,-0.012418677,1,0,80.334315,32.4,84.02
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_47_650.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_47_650.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_47_650.jpg,-0.043663092,1,0,80.332065,32.4,84.02
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_48_303.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_48_303.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_48_303.jpg,0.009241288,1,0,80.33585167,32.4,84.02
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_48_936.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_48_936.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_48_936.jpg,0,1,0,80.33601,32.4,84.01
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_49_548.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_49_548.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_49_548.jpg,-0.008425117,1,0,80.33616667,32.4,84.01
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_50_112.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_50_112.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_50_112.jpg,-0.04452149,1,0,80.33541333,32.4,84.01
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_50_661.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_50_661.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_50_661.jpg,-0.035836878,1,0,80.335165,32.4,84.01
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_51_145.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_51_145.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_51_145.jpg,0,1,0,80.334045,32.39,84.01
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_51_649.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_51_649.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_51_649.jpg,0.00808587,1,0,80.33680667,32.39,84.01
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_52_101.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_52_101.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_52_101.jpg,-0.022696072,1,0,80.33493667,32.39,84.01
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_52_590.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_52_590.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_52_590.jpg,-0.123642362,1,0,80.33045833,32.39,84.01
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_53_070.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_53_070.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_53_070.jpg,0,1,0,80.33496667,32.39,84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_53_561.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_53_561.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_53_561.jpg,-0.016427155,1,0,80.33481167,32.39,84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_54_039.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_54_039.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_54_039.jpg,-0.045925883,1,0,80.33395667,32.39,84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_54_486.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_54_486.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_54_486.jpg,-0.170361332,1,0,80.31615333,32.39,84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_55_003.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_55_003.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_55_003.jpg,-0.2405717,1,0,80.34569,32.39,84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_55_472.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_55_472.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_55_472.jpg,-0.052098417,0.999811617,0,80.38691167,32.39,84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_56_001.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_56_001.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_56_001.jpg,0.093256029,0.995051783,0,80.29423833,32.38,84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_56_533.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_56_533.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_56_533.jpg,-0.216820633,0.97058085,0,80.2534,32.38,84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_57_079.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_57_079.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_57_079.jpg,0.024108937,1,0,80.34493333,32.38,83.99
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_57_627.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_57_627.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_57_627.jpg,0,1,0,80.33637667,32.38,83.99
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_58_154.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_58_154.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_58_154.jpg,-0.0035124,1,0,80.335875,32.38,83.99
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_58_711.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_58_711.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_58_711.jpg,-0.07191425,1,0,80.28697667,32.38,83.99
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_59_211.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_59_211.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_59_211.jpg,0,1,0,80.42942167,32.38,83.99
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_36_59_710.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_36_59_710.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_36_59_710.jpg,0,1,0,80.33646,32.38,83.99
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_00_151.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_00_151.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_00_151.jpg,0,1,0,80.33588,32.38,83.99
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_00_581.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_00_581.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_00_581.jpg,0,1,0,80.33592333,32.37,83.99
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_01_021.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_01_021.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_01_021.jpg,0,1,0,80.33594333,32.37,83.99
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_01_533.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_01_533.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_01_533.jpg,-0.035707052,1,0,80.33409333,32.37,83.98
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_02_010.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_02_010.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_02_010.jpg,0,1,0,80.428175,32.37,83.98
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_02_533.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_02_533.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_02_533.jpg,-0.035286328,1,0,80.33496167,32.37,83.98
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_03_024.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_03_024.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_03_024.jpg,0.027051803,1,0,80.333145,32.37,83.98
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_03_562.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_03_562.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_03_562.jpg,-0.492571433,0.202712813,0,76.90210833,32.37,83.99
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_04_042.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_04_042.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_04_042.jpg,-0.058725267,0.18650135,0.004849921,70.794425,32.38,84.01
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_04_534.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_04_534.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_04_534.jpg,-0.53226575,0.2861748,0.00245542,63.724465,32.39,84.03
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_05_039.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_05_039.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_05_039.jpg,0.2585475,0.93812245,0,66.71493,32.39,84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_05_525.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_05_525.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_05_525.jpg,-0.568351755,0.76367985,0,72.35440333,32.42,83.94
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_06_016.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_06_016.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_06_016.jpg,0.021948822,1,0,78.00520667,32.45,83.87
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_06_464.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_06_464.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_06_464.jpg,0.2542671,0.96258715,0,80.29997833,32.45,83.84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_06_971.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_06_971.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_06_971.jpg,-0.137971867,0.997607517,0,80.31897167,32.45,83.84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_07_410.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_07_410.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_07_410.jpg,0,1,0,80.336115,32.45,83.84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_07_922.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_07_922.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_07_922.jpg,0,1,0,80.33611667,32.45,83.84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_08_413.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_08_413.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_08_413.jpg,-0.07301945,0.999158567,0,80.32768667,32.45,83.84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_08_929.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_08_929.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_08_929.jpg,0,1,0,80.33500167,32.45,83.84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_09_436.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_09_436.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_09_436.jpg,0,1,0,80.33588,32.45,83.84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_09_962.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_09_962.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_09_962.jpg,-0.049228717,0.999208783,0,80.33062333,32.44,83.84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_10_525.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_10_525.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_10_525.jpg,-0.0448959,0.47311775,0,79.42129167,32.44,83.84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_11_025.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_11_025.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_11_025.jpg,-0.15493465,0.331937267,0,77.969875,32.44,83.84
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_11_553.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_11_553.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_11_553.jpg,-0.156971227,0.8499969,0,79.46650833,32.44,83.82
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_12_028.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_12_028.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_12_028.jpg,-0.023767813,1,0,80.33087333,32.44,83.81
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_12_515.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_12_515.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_12_515.jpg,-0.006101568,1,0,80.33944667,32.44,83.81
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_13_029.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_13_029.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_13_029.jpg,-0.125676733,0.99638305,0,80.32342167,32.44,83.81
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_13_663.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_13_663.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_13_663.jpg,-0.157683003,0.965017283,0,80.29414667,32.44,83.81
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_14_314.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_14_314.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_14_314.jpg,0.05551015,0.956301433,0,80.290335,32.44,83.81
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_14_981.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_14_981.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_14_981.jpg,-0.024994185,0.998348517,0,80.29022333,32.44,83.8
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_15_564.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_15_564.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_15_564.jpg,0.044588217,1,0,75.83882667,32.44,83.82
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_16_116.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_16_116.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_16_116.jpg,0.041169983,0.909343833,0,65.629175,32.46,83.85
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_16_677.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_16_677.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_16_677.jpg,0.122415495,0.976703333,0,59.380065,32.47,83.87
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_17_256.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_17_256.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_17_256.jpg,-0.056893862,0.998499217,0,63.32350167,32.47,83.83
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_17_902.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_17_902.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_17_902.jpg,-0.022187432,1,0,68.47364,32.49,83.76
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_18_499.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_18_499.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_18_499.jpg,-0.179418308,0.979321817,0,71.488415,32.5,83.72
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_19_083.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_19_083.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_19_083.jpg,0,1,0,72.76703833,32.5,83.7
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_19_703.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_19_703.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_19_703.jpg,0.06417375,0.993745683,0,78.937635,32.53,83.6
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_20_367.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_20_367.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_20_367.jpg,-0.159506228,0.985563583,0,80.31876833,32.54,83.58
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_20_967.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_20_967.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_20_967.jpg,0.061352271,1,0,80.329865,32.53,83.58
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_21_545.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_21_545.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_21_545.jpg,0.14832035,0.986580833,0,80.315765,32.53,83.58
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_22_111.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_22_111.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_22_111.jpg,-0.222959883,1,0,80.32104667,32.53,83.57
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_22_627.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_22_627.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_22_627.jpg,0.001894348,1,0,80.33447,32.53,83.57
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_23_110.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_23_110.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_23_110.jpg,0.071556512,0.9988383,0,80.32698,32.53,83.57
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_23_649.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_23_649.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_23_649.jpg,0,1,0,80.33086667,32.53,83.57
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_24_166.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_24_166.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_24_166.jpg,-0.046746297,1,0,80.33061333,32.53,83.57
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_24_698.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_24_698.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_24_698.jpg,-0.093894475,1,0,80.331225,32.53,83.57
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_25_225.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_25_225.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_25_225.jpg,-0.045228717,1,0,80.32943167,32.53,83.57
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_25_724.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_25_724.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_25_724.jpg,-0.13802005,0.9980785,0,80.31776167,32.52,83.57
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_26_239.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_26_239.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_26_239.jpg,-0.098185532,1,0,80.32447333,32.52,83.56
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_26_738.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_26_738.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_26_738.jpg,-0.034107833,1,0,80.328955,32.52,83.56
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_27_221.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_27_221.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_27_221.jpg,-0.051303123,1,0,80.32884167,32.52,83.56
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_27_720.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_27_720.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_27_720.jpg,-0.215889258,0.999811617,0,80.309075,32.52,83.56
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_28_254.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_28_254.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_28_254.jpg,0.018371583,1,0,80.333095,32.52,83.56
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_28_760.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_28_760.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_28_760.jpg,0.042959804,1,0,80.31341833,32.52,83.56
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_37_29_246.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_37_29_246.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_37_29_246.jpg,-0.036496217,1,0,80.37028333,32.52,83.56
